gene_id	2-2	1-1	2-3	1-3	1-2	2-1
ENSMUSG00000002204	0.0	0.05	0.0	0.0	0.09	0.35
ENSMUSG00000002205	16.11	18.6	17.45	18.38	20.51	18.31
ENSMUSG00000002210	7.76	6.52	9.17	6.27	6.57	10.4
ENSMUSG00000002221	7.9	4.22	5.09	5.36	4.6	7.77
ENSMUSG00000002222	8.2	13.76	6.95	13.01	15.29	6.95
ENSMUSG00000002227	4.74	4.79	4.52	5.21	4.41	5.04
ENSMUSG00000002228	9.29	18.37	17.92	14.25	16.87	15.54
ENSMUSG00000002233	873.3	710.97	894.47	738.23	696.92	897.98
ENSMUSG00000002240	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002249	4.13	9.27	6.25	8.01	11.36	5.94
ENSMUSG00000002250	2.41	9.02	4.92	8.72	9.27	3.78
ENSMUSG00000002257	0.69	0.38	0.95	0.71	0.61	0.42
ENSMUSG00000002265	28.29	27.04	23.95	23.56	28.18	26.89
ENSMUSG00000002266	17.49	18.2	14.01	15.02	19.91	23.62
ENSMUSG00000002274	6.77	17.95	18.68	15.73	16.4	14.44
ENSMUSG00000002279	11.79	16.66	11.66	15.24	17.52	11.81
ENSMUSG00000002280	37.21	15.94	37.92	15.97	17.02	36.12
ENSMUSG00000002289	50.42	22.4	61.02	13.43	17.18	54.28
ENSMUSG00000002297	7.2	6.47	6.5	5.72	5.61	6.06
ENSMUSG00000002307	29.49	10.02	39.43	10.91	8.94	34.27
ENSMUSG00000002308	28.42	27.16	49.75	30.5	26.74	30.33
ENSMUSG00000002319	41.98	35.44	65.54	34.21	38.84	62.39
ENSMUSG00000002320	24.08	30.45	26.15	29.86	33.54	25.59
ENSMUSG00000002324	0.27	0.3	0.41	0.07	0.15	0.26
ENSMUSG00000002325	10.94	4.13	12.49	4.76	3.71	13.57
ENSMUSG00000002326	26.37	23.63	24.87	21.42	22.3	25.95
ENSMUSG00000002329	43.88	35.31	40.61	38.43	38.11	44.91
ENSMUSG00000002332	15.85	37.84	16.92	34.11	33.91	16.04
ENSMUSG00000002341	0.01	0.02	0.02	0.0	0.02	0.04
ENSMUSG00000002342	42.62	66.19	61.83	63.86	58.76	56.95
ENSMUSG00000002343	42.2	12.24	57.41	11.97	9.01	51.44
ENSMUSG00000002345	18.97	24.53	22.28	26.23	24.09	19.93
ENSMUSG00000002346	1.71	4.57	2.74	4.18	5.26	2.18
ENSMUSG00000002365	27.08	30.21	24.33	28.98	29.36	26.43
ENSMUSG00000002372	50.01	30.75	67.73	32.49	28.92	61.85
ENSMUSG00000002379	667.58	597.52	875.77	708.24	549.45	893.14
ENSMUSG00000002384	0.14	0.17	0.22	0.12	0.13	0.1
ENSMUSG00000002393	7.26	15.86	42.86	7.22	9.04	8.33
ENSMUSG00000002395	106.0	75.16	112.42	85.51	69.17	110.8
ENSMUSG00000002396	4.89	6.2	6.1	4.85	3.33	4.34
ENSMUSG00000002409	0.86	5.11	1.86	4.38	4.76	1.66
ENSMUSG00000002413	5.4	6.35	5.0	7.58	6.05	5.86
ENSMUSG00000002416	95.25	281.56	504.1	160.57	169.86	130.54
ENSMUSG00000002428	3.77	7.95	2.8	7.6	8.74	3.49
ENSMUSG00000002455	28.47	24.44	28.21	24.15	23.6	29.99
ENSMUSG00000002458	11.91	17.14	12.29	16.2	14.53	14.22
ENSMUSG00000002459	0.07	0.0	0.22	0.0	0.17	0.08
ENSMUSG00000002475	0.73	1.09	0.67	1.0	0.6	0.49
ENSMUSG00000002477	97.08	42.11	86.75	42.56	38.49	102.14
ENSMUSG00000002486	7.24	2.51	5.67	2.89	3.03	5.28
ENSMUSG00000002489	0.66	3.27	0.6	2.0	1.87	0.36
ENSMUSG00000002496	21.21	21.47	18.64	20.93	22.66	20.73
ENSMUSG00000002500	1.37	0.76	1.42	1.02	0.61	1.67
ENSMUSG00000002504	9.11	7.12	8.27	6.86	6.33	8.56
ENSMUSG00000002524	88.03	70.87	114.06	76.8	64.98	98.19
ENSMUSG00000002546	36.31	38.38	34.15	38.9	41.19	35.62
ENSMUSG00000002550	46.96	25.67	55.21	24.29	23.12	54.02
ENSMUSG00000002565	0.5	1.03	0.34	0.6	0.79	0.69
ENSMUSG00000002578	0.09	0.17	0.44	0.1	0.25	0.06
ENSMUSG00000002580	78.53	70.54	97.88	85.06	69.52	83.74
ENSMUSG00000002588	0.49	1.07	2.11	1.4	0.0	0.05
ENSMUSG00000002602	86.27	149.5	77.16	148.0	144.07	80.08
ENSMUSG00000002603	3.99	22.61	6.62	17.58	20.64	6.21
ENSMUSG00000002608	10.04	17.57	10.33	14.39	18.45	10.51
ENSMUSG00000002617	4.29	3.0	3.38	2.66	2.63	3.0
ENSMUSG00000002625	35.72	17.68	51.89	17.15	19.87	42.6
ENSMUSG00000002633	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000002635	32.42	14.3	30.64	15.36	15.18	31.88
ENSMUSG00000002658	69.94	39.2	75.25	41.58	36.77	73.77
ENSMUSG00000002660	65.03	51.4	112.96	54.99	51.45	98.88
ENSMUSG00000002661	38.51	34.79	93.38	27.01	28.35	43.91
ENSMUSG00000002664	0.42	0.29	0.73	0.0	0.27	0.7
ENSMUSG00000002668	0.09	0.09	0.02	0.07	0.03	0.0
ENSMUSG00000002679	53.13	21.45	52.77	20.81	21.64	63.15
ENSMUSG00000002688	1.3	1.68	1.14	1.57	2.22	1.26
ENSMUSG00000002699	0.02	0.25	0.0	0.25	0.22	0.02
ENSMUSG00000002718	75.59	50.71	65.18	50.2	55.06	65.38
ENSMUSG00000002728	137.97	67.14	137.06	63.29	73.65	131.43
ENSMUSG00000002731	10.75	13.43	10.67	12.88	12.5	11.42
ENSMUSG00000002732	23.28	30.13	23.86	37.51	35.75	22.91
ENSMUSG00000002733	14.53	20.93	12.54	19.42	23.95	12.05
ENSMUSG00000002741	74.89	61.73	70.09	62.95	63.19	73.72
ENSMUSG00000002748	20.66	16.51	19.28	14.59	17.54	19.88
ENSMUSG00000002763	2.83	6.47	7.73	5.44	5.59	5.98
ENSMUSG00000002767	79.15	69.55	97.98	56.36	55.34	82.08
ENSMUSG00000002768	108.53	61.53	96.36	67.82	63.27	113.74
ENSMUSG00000002769	0.67	1.88	6.47	2.88	0.15	0.54
ENSMUSG00000002771	0.06	0.17	0.17	0.14	0.13	0.12
ENSMUSG00000002778	68.15	86.82	71.73	94.65	91.21	78.68
ENSMUSG00000002781	10.36	12.89	15.95	13.63	14.79	15.62
ENSMUSG00000002791	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002797	21.17	10.87	24.41	9.07	13.08	23.91
ENSMUSG00000002799	1.49	3.23	11.26	4.17	4.31	6.09
ENSMUSG00000002803	18.38	8.57	19.31	8.53	9.25	18.09
ENSMUSG00000002804	4.7	9.05	14.08	14.22	10.43	9.26
ENSMUSG00000002808	32.13	36.04	37.15	31.99	31.86	32.29
ENSMUSG00000002812	34.48	53.86	57.1	49.27	49.09	49.97
ENSMUSG00000002814	2.95	3.24	3.03	1.98	2.91	2.78
ENSMUSG00000002820	23.49	24.51	41.09	24.21	25.17	34.91
ENSMUSG00000002825	48.21	8.22	58.71	7.63	8.08	49.4
ENSMUSG00000002831	13.2	23.31	12.57	21.97	24.83	13.5
ENSMUSG00000002833	21.27	16.61	23.51	19.49	18.25	24.72
ENSMUSG00000002835	0.9	1.66	1.26	1.87	1.71	1.14
ENSMUSG00000002844	9.81	16.4	14.55	16.19	16.06	12.57
ENSMUSG00000002845	27.2	21.55	22.07	16.68	23.6	25.37
ENSMUSG00000002846	49.23	46.31	53.72	37.2	41.29	46.67
ENSMUSG00000002847	3.22	9.61	2.2	9.51	9.94	2.3
ENSMUSG00000002870	4.56	7.35	4.64	8.03	7.66	4.88
ENSMUSG00000002871	13.58	17.28	19.87	15.03	15.36	19.64
ENSMUSG00000002881	14.47	23.15	13.57	21.38	23.68	14.6
ENSMUSG00000002885	9.32	20.43	8.94	17.84	20.38	10.6
ENSMUSG00000002897	18.21	7.29	10.36	8.39	7.81	16.15
ENSMUSG00000002900	40.79	83.09	38.71	80.46	84.83	44.51
ENSMUSG00000002908	2.15	1.64	3.83	1.69	2.11	3.96
ENSMUSG00000002910	1.2	1.1	2.82	1.31	1.2	1.67
ENSMUSG00000002930	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002944	65.13	105.77	51.11	100.32	109.82	58.06
ENSMUSG00000002948	18.92	14.99	20.06	16.55	17.38	18.69
ENSMUSG00000002949	109.28	55.36	106.61	58.38	55.55	113.48
ENSMUSG00000002957	14.31	21.42	15.53	19.45	20.7	15.97
ENSMUSG00000002963	13.68	14.49	17.07	15.12	12.96	15.85
ENSMUSG00000002968	12.65	21.64	16.42	19.43	23.2	14.8
ENSMUSG00000002980	37.45	90.18	65.55	83.08	87.58	53.38
ENSMUSG00000002981	102.01	62.45	84.39	59.88	70.25	88.67
ENSMUSG00000002983	21.33	6.69	32.16	6.78	5.45	25.81
ENSMUSG00000002984	104.55	73.36	146.72	73.01	70.83	120.53
ENSMUSG00000002985	72.86	172.56	190.61	151.24	73.86	41.34
ENSMUSG00000002992	1.62	9.46	5.17	11.64	0.48	0.59
ENSMUSG00000002996	40.56	39.55	40.97	33.27	34.1	46.03
ENSMUSG00000002997	2.03	4.84	1.37	4.46	5.41	1.47
ENSMUSG00000003031	11.43	17.3	14.27	15.86	18.84	14.09
ENSMUSG00000003032	8.42	6.07	16.0	6.66	5.88	8.58
ENSMUSG00000003033	36.32	39.42	33.34	39.14	39.15	32.77
ENSMUSG00000003037	70.57	31.36	61.91	43.19	41.32	71.72
ENSMUSG00000003038	14.78	14.12	19.3	13.81	12.71	19.05
ENSMUSG00000003039	22.76	22.55	23.35	22.72	21.58	24.95
ENSMUSG00000003051	0.38	0.23	0.45	0.04	0.21	0.37
ENSMUSG00000003053	0.42	1.13	2.8	5.07	0.0	0.1
ENSMUSG00000003062	8.53	12.07	8.88	13.69	14.85	9.76
ENSMUSG00000003068	62.55	46.7	78.67	50.89	47.05	68.46
ENSMUSG00000003070	0.56	0.72	1.16	0.59	0.77	0.9
ENSMUSG00000003072	434.34	673.85	962.4	496.59	479.72	654.73
ENSMUSG00000003099	59.39	33.64	77.66	41.4	36.84	78.68
ENSMUSG00000003119	12.87	8.75	12.16	7.9	9.12	13.14
ENSMUSG00000003123	2.49	3.32	3.15	2.67	3.08	2.26
ENSMUSG00000003131	65.12	52.88	53.27	52.8	55.0	58.11
ENSMUSG00000003134	1.5	1.92	1.74	1.33	1.69	1.67
ENSMUSG00000003135	9.83	9.61	8.74	8.1	8.86	8.18
ENSMUSG00000003153	1.17	4.84	0.35	3.2	5.64	0.46
ENSMUSG00000003154	5.61	5.67	5.81	5.45	6.06	6.3
ENSMUSG00000003161	175.26	150.83	174.32	151.67	151.73	181.32
ENSMUSG00000003166	27.26	24.87	25.55	23.37	22.05	27.21
ENSMUSG00000003184	23.47	18.03	44.9	18.37	15.45	30.73
ENSMUSG00000003190	2.35	3.34	3.05	3.94	3.76	2.73
ENSMUSG00000003198	6.6	2.36	7.14	2.25	2.7	6.95
ENSMUSG00000003199	42.82	27.86	42.76	27.57	37.5	36.51
ENSMUSG00000003200	40.93	35.77	48.71	38.48	30.76	45.77
ENSMUSG00000003206	0.0	0.28	0.0	0.0	0.2	0.0
ENSMUSG00000003208	8.62	6.7	12.2	6.18	4.78	9.28
ENSMUSG00000003226	19.02	21.99	15.48	21.36	24.52	17.78
ENSMUSG00000003227	0.44	0.11	0.57	0.12	0.21	0.74
ENSMUSG00000003228	23.05	23.17	18.54	22.2	25.53	22.86
ENSMUSG00000003233	7.51	19.33	11.38	16.86	18.61	10.64
ENSMUSG00000003234	62.65	20.29	52.58	23.23	23.46	58.9
ENSMUSG00000003235	88.2	48.98	82.64	50.03	51.81	85.73
ENSMUSG00000003269	93.23	52.17	88.61	49.34	52.39	92.3
ENSMUSG00000003271	0.26	0.0	0.35	0.27	0.06	0.32
ENSMUSG00000003273	3.91	3.33	7.23	2.12	2.88	8.47
ENSMUSG00000003279	0.08	0.04	0.03	0.03	0.04	0.01
ENSMUSG00000003282	1.15	1.75	0.74	2.1	2.19	1.16
ENSMUSG00000003283	1.37	2.13	1.44	2.21	1.51	1.81
ENSMUSG00000003299	48.47	54.14	69.43	52.31	50.77	53.25
ENSMUSG00000003308	16.96	18.87	30.47	18.12	18.04	22.71
ENSMUSG00000003309	0.16	0.0	0.14	0.0	0.04	0.08
ENSMUSG00000003316	14.43	36.38	12.17	33.66	37.9	14.26
ENSMUSG00000003341	0.85	0.0	0.77	0.04	0.0	0.79
ENSMUSG00000003344	7.73	16.85	13.42	16.72	15.24	13.45
ENSMUSG00000003345	25.77	56.35	48.88	62.96	56.3	44.62
ENSMUSG00000003346	17.48	40.64	45.31	37.84	32.86	26.36
ENSMUSG00000003348	9.29	13.75	10.05	15.64	11.45	10.51
ENSMUSG00000003352	4.56	8.45	5.25	8.79	9.05	5.11
ENSMUSG00000003354	0.89	0.7	0.57	1.14	2.68	0.98
ENSMUSG00000003355	13.05	15.37	20.9	19.74	15.7	17.17
ENSMUSG00000003360	62.09	34.9	93.01	37.57	36.9	75.3
ENSMUSG00000003363	19.96	45.21	25.83	45.01	41.26	26.53
ENSMUSG00000003378	1.96	3.51	3.42	2.58	3.65	2.42
ENSMUSG00000003379	1.89	0.0	2.03	0.0	0.0	1.23
ENSMUSG00000003380	92.98	181.15	272.17	153.95	163.49	210.31
ENSMUSG00000003382	10.69	5.97	10.87	5.97	6.57	12.01
ENSMUSG00000003402	34.22	52.45	38.53	52.87	51.53	40.46
ENSMUSG00000003410	1.47	0.34	1.64	0.32	0.17	1.74
ENSMUSG00000003411	0.13	0.32	0.35	0.25	0.6	0.23
ENSMUSG00000003418	0.13	0.1	0.1	0.23	0.18	0.05
ENSMUSG00000003420	9.1	18.06	9.53	14.81	18.88	10.04
ENSMUSG00000003421	24.51	27.09	33.81	28.56	25.32	23.88
ENSMUSG00000003423	53.54	53.02	68.84	54.88	52.45	67.26
ENSMUSG00000003429	1558.01	1073.31	2039.45	1358.53	1154.19	1835.82
ENSMUSG00000003435	52.86	34.48	45.93	34.08	33.21	51.77
ENSMUSG00000003436	0.18	0.0	0.15	0.0	0.0	0.33
ENSMUSG00000003437	37.12	35.54	38.06	32.54	35.69	39.19
ENSMUSG00000003438	82.54	47.07	104.58	40.27	38.87	92.9
ENSMUSG00000003444	42.43	19.7	57.08	19.94	18.27	44.06
ENSMUSG00000003452	5.49	5.15	4.55	3.68	4.94	5.27
ENSMUSG00000003458	19.65	38.09	17.3	36.94	40.23	18.51
ENSMUSG00000003464	74.82	73.3	72.61	74.07	79.05	79.69
ENSMUSG00000003469	5.36	6.16	6.42	5.18	6.45	6.7
ENSMUSG00000003476	1.91	2.0	2.11	1.59	1.8	2.15
ENSMUSG00000003477	0.63	0.47	2.43	1.45	0.07	0.07
ENSMUSG00000003484	0.0	0.0	0.04	0.05	0.0	0.0
ENSMUSG00000003500	12.62	27.26	15.02	23.08	24.82	15.19
ENSMUSG00000003505	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000003518	47.23	75.37	58.24	71.22	73.34	43.16
ENSMUSG00000003526	6.23	3.64	9.37	3.11	2.55	8.54
ENSMUSG00000003527	13.37	8.4	13.92	6.61	7.07	14.84
ENSMUSG00000003528	16.13	30.44	16.79	36.81	33.29	16.28
ENSMUSG00000003531	28.37	26.47	38.42	25.65	23.88	34.53
ENSMUSG00000003534	80.44	96.3	113.51	100.86	93.19	107.8
ENSMUSG00000003541	34.66	226.4	52.0	218.32	226.59	41.2
ENSMUSG00000003545	0.29	0.22	0.44	0.2	0.57	0.37
ENSMUSG00000003546	8.99	10.54	11.66	10.76	10.68	11.88
ENSMUSG00000003549	29.89	43.1	31.65	54.91	40.78	33.95
ENSMUSG00000003555	0.12	0.17	0.19	0.04	0.0	1.08
ENSMUSG00000003559	9.53	11.24	9.07	9.87	12.56	9.77
ENSMUSG00000003573	9.59	14.73	16.64	17.5	18.25	14.27
ENSMUSG00000003575	2.48	2.73	3.22	2.83	3.3	3.03
ENSMUSG00000003581	7.52	5.29	7.94	4.55	5.84	8.04
ENSMUSG00000003585	1.49	1.21	2.41	1.29	0.99	1.69
ENSMUSG00000003604	15.14	12.9	15.68	12.65	16.58	14.59
ENSMUSG00000003617	15.41	24.75	12.09	26.95	27.69	8.76
ENSMUSG00000003623	8.23	12.57	7.49	11.44	12.67	7.08
ENSMUSG00000003644	1.41	2.94	1.99	1.66	2.88	1.16
ENSMUSG00000003657	0.0	0.27	0.0	0.0	0.0	0.0
ENSMUSG00000003660	25.95	22.36	20.3	19.95	21.36	24.28
ENSMUSG00000003662	52.81	28.24	34.85	22.94	33.36	40.31
ENSMUSG00000003665	0.07	0.2	0.06	0.35	0.24	0.04
ENSMUSG00000003680	8.1	6.21	10.9	8.0	7.59	9.08
ENSMUSG00000003721	71.1	98.29	65.04	91.25	126.0	75.13
ENSMUSG00000003731	39.7	35.01	32.01	31.05	34.72	40.19
ENSMUSG00000003746	10.61	12.96	12.81	14.4	11.89	11.96
ENSMUSG00000003752	21.52	3.35	18.49	3.05	2.62	21.02
ENSMUSG00000003762	6.07	10.29	8.96	9.7	9.91	8.52
ENSMUSG00000003778	22.76	10.5	20.42	10.61	9.92	22.63
ENSMUSG00000003779	2.57	3.47	2.55	4.64	4.72	2.92
ENSMUSG00000003808	51.33	29.45	53.66	28.68	27.21	54.93
ENSMUSG00000003809	8.59	13.37	10.57	12.45	12.45	9.73
ENSMUSG00000003810	17.97	31.13	15.57	28.92	31.85	19.95
ENSMUSG00000003812	3.24	6.4	3.78	7.23	7.9	3.67
ENSMUSG00000003813	71.32	62.69	65.08	68.22	57.56	74.05
ENSMUSG00000003814	195.24	333.47	179.63	350.72	354.09	185.71
ENSMUSG00000003824	3.22	7.09	3.02	6.15	5.67	2.65
ENSMUSG00000003847	6.39	13.19	5.06	12.45	18.23	6.42
ENSMUSG00000003848	109.74	29.01	117.75	31.22	28.15	118.19
ENSMUSG00000003849	8.55	10.9	5.96	9.25	11.99	6.76
ENSMUSG00000003863	0.52	1.02	1.25	1.63	0.98	0.84
ENSMUSG00000003865	31.04	104.78	31.04	90.71	108.85	32.51
ENSMUSG00000003868	26.71	20.37	40.05	20.62	20.56	37.83
ENSMUSG00000003872	3.14	0.47	5.7	0.14	0.28	5.0
ENSMUSG00000003873	400.61	163.44	437.96	161.92	139.18	400.13
ENSMUSG00000003882	0.0	0.41	0.02	0.22	0.26	0.05
ENSMUSG00000003923	66.38	40.32	30.89	27.12	44.0	48.44
ENSMUSG00000003929	7.59	4.23	5.37	2.62	2.99	7.65
ENSMUSG00000003934	1.3	0.72	1.68	0.89	1.07	1.67
ENSMUSG00000003948	11.11	26.56	10.86	24.17	26.06	9.95
ENSMUSG00000003949	0.86	1.41	0.87	1.29	1.65	0.83
ENSMUSG00000003955	286.44	971.73	388.57	955.25	1002.47	342.0
ENSMUSG00000003970	1212.21	907.62	1730.13	1049.86	877.56	1603.36
ENSMUSG00000003974	0.0	0.0	0.0	0.0	0.04	0.0
ENSMUSG00000003992	87.23	72.7	78.21	71.57	73.67	81.31
ENSMUSG00000004018	5.21	5.33	4.43	5.78	5.48	6.94
ENSMUSG00000004031	0.05	0.05	0.03	0.0	0.02	0.02
ENSMUSG00000004032	85.34	67.69	75.88	82.22	69.86	78.66
ENSMUSG00000004035	2.76	4.84	4.56	6.08	6.13	3.58
ENSMUSG00000004038	2.42	0.85	1.13	18.87	0.06	0.0
ENSMUSG00000004040	48.07	60.81	51.55	56.42	62.7	50.94
ENSMUSG00000004043	3.82	6.1	4.67	4.94	4.82	3.78
ENSMUSG00000004044	77.78	139.29	110.16	129.12	128.99	85.21
ENSMUSG00000004054	7.45	7.36	12.87	7.13	7.13	11.63
ENSMUSG00000004056	71.4	60.79	69.16	62.46	63.31	72.44
ENSMUSG00000004069	73.29	53.72	67.65	48.88	55.65	71.64
ENSMUSG00000004070	70.1	52.04	61.79	51.43	58.33	63.03
ENSMUSG00000004071	42.22	18.31	37.12	18.18	19.87	40.48
ENSMUSG00000004085	32.1	51.48	27.32	49.19	55.93	30.76
ENSMUSG00000004096	99.16	79.7	91.99	77.14	78.13	97.29
ENSMUSG00000004098	0.06	0.86	0.17	0.68	0.58	0.13
ENSMUSG00000004099	8.08	14.12	7.76	14.22	14.37	8.16
ENSMUSG00000004100	38.52	10.41	69.06	8.63	10.43	60.42
ENSMUSG00000004105	30.15	51.62	30.63	49.09	54.38	33.44
ENSMUSG00000004110	0.01	0.02	0.04	0.04	0.04	0.02
ENSMUSG00000004113	0.25	0.08	0.11	0.19	0.1	0.09
ENSMUSG00000004127	13.23	3.87	8.02	3.32	4.67	10.89
ENSMUSG00000004151	0.31	1.8	0.56	0.91	1.88	0.6
ENSMUSG00000004187	0.3	0.44	0.41	0.55	0.62	0.14
ENSMUSG00000004207	117.84	263.52	130.14	241.44	262.67	127.43
ENSMUSG00000004221	18.16	15.84	19.44	17.53	16.82	15.98
ENSMUSG00000004231	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004233	3.11	2.78	2.53	2.3	3.32	2.37
ENSMUSG00000004263	4.58	15.96	6.9	14.76	16.56	6.75
ENSMUSG00000004264	242.34	114.32	278.42	112.99	104.57	253.28
ENSMUSG00000004266	0.84	0.75	1.03	0.5	0.71	1.08
ENSMUSG00000004267	19.35	87.24	16.68	81.79	83.77	19.51
ENSMUSG00000004268	140.04	66.3	151.1	70.51	62.97	153.31
ENSMUSG00000004270	20.49	31.06	19.11	28.69	36.09	20.21
ENSMUSG00000004285	222.94	171.67	268.49	201.53	161.61	268.02
ENSMUSG00000004296	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004317	6.9	12.25	4.47	11.76	13.78	6.18
ENSMUSG00000004319	12.56	15.31	10.04	12.86	16.36	11.64
ENSMUSG00000004328	0.02	0.15	0.02	0.17	0.16	0.01
ENSMUSG00000004341	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004344	0.0	0.09	0.0	0.09	0.0	0.0
ENSMUSG00000004347	16.04	5.98	10.7	6.31	7.21	12.9
ENSMUSG00000004356	20.95	12.94	16.82	9.42	12.77	19.6
ENSMUSG00000004359	0.12	0.08	0.05	0.0	0.0	0.0
ENSMUSG00000004360	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004364	79.99	70.91	61.2	64.48	74.23	68.43
ENSMUSG00000004366	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004371	2.03	1.42	2.38	1.35	0.64	1.82
ENSMUSG00000004383	15.12	31.98	14.12	29.18	34.03	15.04
ENSMUSG00000004393	33.76	20.74	32.16	19.69	20.52	35.69
ENSMUSG00000004394	39.08	33.13	35.61	33.31	32.39	37.75
ENSMUSG00000004415	0.04	0.07	0.18	0.0	0.12	0.0
ENSMUSG00000004446	8.88	4.15	7.27	3.76	3.9	7.71
ENSMUSG00000004451	70.72	49.19	79.48	46.46	50.05	83.76
ENSMUSG00000004455	298.34	201.49	259.5	172.6	209.28	272.46
ENSMUSG00000004460	49.43	64.59	50.19	64.44	67.86	47.7
ENSMUSG00000004462	7.83	7.67	8.41	7.48	8.39	8.07
ENSMUSG00000004473	0.14	0.21	0.49	0.19	0.11	0.39
ENSMUSG00000004500	2.79	3.01	2.65	2.9	3.04	2.89
ENSMUSG00000004508	5.14	3.54	5.31	3.88	4.1	5.34
ENSMUSG00000004530	37.39	47.05	33.64	50.71	50.17	34.62
ENSMUSG00000004535	55.64	49.41	53.5	49.94	53.84	53.35
ENSMUSG00000004540	0.0	0.0	0.0	0.0	0.13	0.0
ENSMUSG00000004542	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004552	0.0	0.21	0.0	0.21	0.19	0.02
ENSMUSG00000004558	282.43	471.9	319.18	406.99	494.02	321.17
ENSMUSG00000004561	18.19	10.7	21.39	10.42	10.57	38.21
ENSMUSG00000004562	8.56	10.28	11.79	9.75	9.29	11.19
ENSMUSG00000004565	4.03	9.78	4.33	9.68	10.32	4.18
ENSMUSG00000004567	18.98	23.74	22.42	20.04	23.29	22.03
ENSMUSG00000004568	5.33	7.82	6.33	6.6	7.36	5.95
ENSMUSG00000004591	33.05	21.61	25.4	21.77	22.17	30.42
ENSMUSG00000004609	0.02	0.27	0.0	0.55	0.21	0.06
ENSMUSG00000004610	546.32	415.57	610.25	430.71	394.41	604.09
ENSMUSG00000004612	0.11	0.0	0.08	0.0	0.0	0.0
ENSMUSG00000004626	11.14	12.2	9.36	17.08	11.7	9.29
ENSMUSG00000004630	0.0	0.0	0.07	0.0	0.0	0.0
ENSMUSG00000004631	20.04	20.85	19.08	22.96	22.35	21.52
ENSMUSG00000004633	1.14	1.12	0.67	1.33	0.91	0.72
ENSMUSG00000004637	3.8	3.71	2.54	3.24	3.66	3.08
ENSMUSG00000004642	19.16	11.91	18.54	12.57	13.82	16.67
ENSMUSG00000004651	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004654	0.06	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004655	1.36	5.92	1.84	4.9	6.44	1.38
ENSMUSG00000004661	1.04	0.91	1.25	0.86	0.56	1.09
ENSMUSG00000004665	64.17	138.25	76.33	150.27	141.72	71.07
ENSMUSG00000004667	98.7	48.4	119.6	56.81	43.23	132.59
ENSMUSG00000004668	0.04	0.0	0.0	0.0	0.01	0.01
ENSMUSG00000004677	10.47	13.26	11.07	13.12	13.09	10.55
ENSMUSG00000004698	2.23	4.06	1.67	3.77	4.71	1.99
ENSMUSG00000004707	0.11	0.35	0.04	0.5	0.33	0.02
ENSMUSG00000004709	0.0	0.06	0.0	0.08	0.09	0.03
ENSMUSG00000004730	0.11	1.29	0.02	1.18	1.33	0.03
ENSMUSG00000004748	13.6	8.32	16.05	7.67	8.5	15.63
ENSMUSG00000004768	7.59	5.41	6.05	4.95	5.72	6.05
ENSMUSG00000004771	140.8	117.52	101.77	116.78	119.27	131.51
ENSMUSG00000004788	49.75	50.27	81.59	56.87	49.51	60.79
ENSMUSG00000004789	205.73	191.31	193.0	178.22	194.24	213.42
ENSMUSG00000004791	7.22	20.94	9.3	22.1	24.98	8.37
ENSMUSG00000004798	5.07	10.87	5.08	10.63	12.87	4.84
ENSMUSG00000004814	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004815	2.93	3.53	2.9	2.29	2.64	2.88
ENSMUSG00000004821	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004837	0.57	1.5	0.44	1.58	1.46	0.65
ENSMUSG00000004842	0.13	0.0	0.05	0.0	0.0	0.02
ENSMUSG00000004843	26.5	33.91	22.55	33.08	39.88	24.66
ENSMUSG00000004846	42.1	52.45	45.07	53.58	52.54	50.38
ENSMUSG00000004849	201.77	154.9	198.34	162.5	165.89	201.05
ENSMUSG00000004864	0.3	1.93	0.24	1.3	1.76	0.57
ENSMUSG00000004865	41.66	19.35	38.61	20.68	21.29	37.5
ENSMUSG00000004872	0.03	0.02	0.01	0.02	0.05	0.0
ENSMUSG00000004880	8.59	9.92	7.5	8.89	10.75	7.58
ENSMUSG00000004885	1.63	0.19	1.47	0.49	0.53	1.59
ENSMUSG00000004891	27.41	73.71	29.01	71.74	73.17	27.63
ENSMUSG00000004892	0.04	0.06	0.0	0.03	0.0	0.0
ENSMUSG00000004894	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000004895	33.63	19.91	37.61	18.08	18.99	34.95
ENSMUSG00000004896	10.68	3.78	8.29	4.13	4.64	10.77
ENSMUSG00000004897	131.53	82.02	125.82	75.18	81.13	124.89
