gene_id	2-2	1-1	2-3	1-3	1-2	2-1
ENSMUSG00000002190	0.01	0.05	0.01	0.0	0.0	0.02
ENSMUSG00000002204	0.0	0.04	0.0	0.0	0.07	0.32
ENSMUSG00000002205	14.38	15.16	16.17	15.9	16.56	16.57
ENSMUSG00000002210	6.93	5.31	8.5	5.42	5.31	9.41
ENSMUSG00000002221	7.06	3.44	4.72	4.64	3.72	7.03
ENSMUSG00000002222	7.32	11.22	6.44	11.25	12.34	6.29
ENSMUSG00000002227	4.23	3.91	4.19	4.51	3.56	4.56
ENSMUSG00000002228	8.29	14.98	16.61	12.33	13.62	14.06
ENSMUSG00000002233	779.72	579.67	829.08	638.74	562.75	812.47
ENSMUSG00000002240	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002249	3.68	7.56	5.79	6.93	9.17	5.37
ENSMUSG00000002250	2.15	7.35	4.56	7.54	7.49	3.42
ENSMUSG00000002257	0.61	0.31	0.88	0.62	0.49	0.38
ENSMUSG00000002265	25.26	22.05	22.2	20.39	22.75	24.33
ENSMUSG00000002266	15.62	14.84	12.99	13.0	16.08	21.37
ENSMUSG00000002274	6.04	14.63	17.31	13.61	13.25	13.06
ENSMUSG00000002279	10.53	13.58	10.81	13.19	14.15	10.68
ENSMUSG00000002280	33.22	13.0	35.15	13.82	13.74	32.68
ENSMUSG00000002289	45.01	18.26	56.56	11.62	13.88	49.11
ENSMUSG00000002297	6.43	5.27	6.03	4.95	4.53	5.49
ENSMUSG00000002307	26.33	8.17	36.55	9.44	7.22	31.01
ENSMUSG00000002308	25.38	22.15	46.12	26.39	21.59	27.45
ENSMUSG00000002319	37.48	28.89	60.75	29.6	31.36	56.45
ENSMUSG00000002320	21.5	24.82	24.24	25.83	27.09	23.15
ENSMUSG00000002324	0.24	0.24	0.38	0.06	0.12	0.24
ENSMUSG00000002325	9.77	3.36	11.58	4.11	3.0	12.28
ENSMUSG00000002326	23.54	19.27	23.05	18.53	18.0	23.48
ENSMUSG00000002329	39.17	28.79	37.64	33.25	30.77	40.63
ENSMUSG00000002332	14.15	30.85	15.69	29.51	27.38	14.51
ENSMUSG00000002341	0.01	0.02	0.02	0.0	0.01	0.04
ENSMUSG00000002342	38.06	53.96	57.31	55.25	47.45	51.53
ENSMUSG00000002343	37.68	9.98	53.21	10.36	7.27	46.55
ENSMUSG00000002345	16.93	20.0	20.65	22.69	19.46	18.03
ENSMUSG00000002346	1.52	3.72	2.54	3.62	4.25	1.97
ENSMUSG00000002365	24.18	24.63	22.55	25.08	23.71	23.91
ENSMUSG00000002372	44.65	25.07	62.78	28.11	23.35	55.96
ENSMUSG00000002379	596.04	487.17	811.75	612.8	443.67	808.08
ENSMUSG00000002384	0.13	0.14	0.21	0.11	0.11	0.09
ENSMUSG00000002393	6.48	12.93	39.73	6.25	7.3	7.54
ENSMUSG00000002395	94.64	61.28	104.2	73.99	55.86	100.25
ENSMUSG00000002396	4.37	5.05	5.65	4.2	2.69	3.92
ENSMUSG00000002409	0.77	4.17	1.73	3.79	3.84	1.5
ENSMUSG00000002413	4.82	5.17	4.63	6.56	4.89	5.3
ENSMUSG00000002416	85.04	229.56	467.25	138.93	137.16	118.11
ENSMUSG00000002428	3.37	6.48	2.6	6.57	7.06	3.16
ENSMUSG00000002455	25.42	19.93	26.15	20.89	19.06	27.13
ENSMUSG00000002458	10.63	13.98	11.39	14.02	11.73	12.87
ENSMUSG00000002459	0.07	0.0	0.2	0.0	0.14	0.08
ENSMUSG00000002475	0.65	0.89	0.62	0.86	0.49	0.44
ENSMUSG00000002477	86.67	34.33	80.41	36.82	31.08	92.41
ENSMUSG00000002486	6.46	2.05	5.26	2.5	2.45	4.77
ENSMUSG00000002489	0.59	2.67	0.55	1.73	1.51	0.32
ENSMUSG00000002496	18.93	17.5	17.28	18.11	18.3	18.76
ENSMUSG00000002500	1.22	0.62	1.32	0.88	0.49	1.51
ENSMUSG00000002504	8.14	5.81	7.66	5.93	5.11	7.74
ENSMUSG00000002524	78.59	57.78	105.72	66.45	52.47	88.84
ENSMUSG00000002546	32.42	31.29	31.66	33.65	33.26	32.23
ENSMUSG00000002550	41.93	20.93	51.17	21.01	18.67	48.87
ENSMUSG00000002565	0.45	0.84	0.32	0.51	0.64	0.63
ENSMUSG00000002578	0.08	0.14	0.4	0.08	0.2	0.06
ENSMUSG00000002580	70.12	57.52	90.72	73.6	56.14	75.76
ENSMUSG00000002588	0.44	0.87	1.95	1.21	0.0	0.04
ENSMUSG00000002602	77.03	121.89	71.52	128.06	116.33	72.45
ENSMUSG00000002603	3.56	18.44	6.13	15.21	16.66	5.62
ENSMUSG00000002608	8.97	14.32	9.58	12.45	14.89	9.51
ENSMUSG00000002617	3.83	2.45	3.13	2.3	2.12	2.71
ENSMUSG00000002625	31.89	14.41	48.09	14.84	16.05	38.55
ENSMUSG00000002633	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000002635	28.95	11.66	28.4	13.29	12.25	28.85
ENSMUSG00000002658	62.44	31.96	69.75	35.98	29.69	66.74
ENSMUSG00000002660	58.06	41.91	104.7	47.58	41.55	89.46
ENSMUSG00000002661	34.38	28.36	86.55	23.37	22.89	39.73
ENSMUSG00000002664	0.38	0.23	0.67	0.0	0.22	0.63
ENSMUSG00000002668	0.08	0.07	0.02	0.06	0.02	0.0
ENSMUSG00000002679	47.44	17.48	48.91	18.01	17.48	57.13
ENSMUSG00000002688	1.16	1.37	1.06	1.36	1.79	1.14
ENSMUSG00000002699	0.02	0.21	0.0	0.22	0.18	0.01
ENSMUSG00000002718	67.49	41.34	60.41	43.43	44.46	59.15
ENSMUSG00000002728	123.19	54.74	127.04	54.76	59.47	118.92
ENSMUSG00000002731	9.6	10.95	9.89	11.14	10.09	10.33
ENSMUSG00000002732	20.78	24.56	22.11	32.46	28.87	20.73
ENSMUSG00000002733	12.97	17.06	11.62	16.81	19.34	10.91
ENSMUSG00000002741	66.86	50.33	64.97	54.46	51.02	66.7
ENSMUSG00000002748	18.45	13.46	17.87	12.62	14.16	17.99
ENSMUSG00000002763	2.53	5.28	7.17	4.71	4.51	5.41
ENSMUSG00000002767	70.67	56.7	90.82	48.77	44.69	74.27
ENSMUSG00000002768	96.89	50.17	89.32	58.68	51.09	102.91
ENSMUSG00000002769	0.6	1.54	6.0	2.49	0.12	0.49
ENSMUSG00000002771	0.06	0.14	0.16	0.12	0.1	0.11
ENSMUSG00000002778	60.85	70.79	66.48	81.89	73.65	71.19
ENSMUSG00000002781	9.25	10.51	14.78	11.8	11.94	14.13
ENSMUSG00000002791	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002797	18.9	8.86	22.62	7.84	10.56	21.63
ENSMUSG00000002799	1.33	2.64	10.44	3.61	3.48	5.51
ENSMUSG00000002803	16.41	6.99	17.9	7.38	7.47	16.36
ENSMUSG00000002804	4.2	7.38	13.05	12.31	8.42	8.37
ENSMUSG00000002808	28.69	29.39	34.44	27.68	25.73	29.21
ENSMUSG00000002812	30.78	43.91	52.93	42.63	39.64	45.21
ENSMUSG00000002814	2.63	2.64	2.81	1.71	2.35	2.51
ENSMUSG00000002820	20.97	19.98	38.09	20.95	20.33	31.59
ENSMUSG00000002825	43.04	6.7	54.42	6.61	6.53	44.69
ENSMUSG00000002831	11.79	19.01	11.65	19.01	20.05	12.21
ENSMUSG00000002833	18.99	13.55	21.79	16.86	14.74	22.37
ENSMUSG00000002835	0.8	1.36	1.17	1.62	1.38	1.03
ENSMUSG00000002844	8.76	13.37	13.48	14.01	12.97	11.37
ENSMUSG00000002845	24.28	17.57	20.46	14.44	19.06	22.95
ENSMUSG00000002846	43.95	37.76	49.79	32.19	33.34	42.23
ENSMUSG00000002847	2.87	7.84	2.04	8.23	8.02	2.08
ENSMUSG00000002870	4.07	5.99	4.3	6.95	6.18	4.42
ENSMUSG00000002871	12.13	14.09	18.42	13.01	12.4	17.77
ENSMUSG00000002881	12.92	18.87	12.58	18.5	19.12	13.21
ENSMUSG00000002885	8.32	16.66	8.28	15.44	16.46	9.59
ENSMUSG00000002897	16.26	5.95	9.6	7.26	6.31	14.62
ENSMUSG00000002900	36.42	67.74	35.88	69.62	68.5	40.27
ENSMUSG00000002908	1.92	1.34	3.55	1.46	1.71	3.58
ENSMUSG00000002910	1.07	0.9	2.61	1.13	0.97	1.51
ENSMUSG00000002930	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002944	58.15	86.23	47.37	86.8	88.68	52.53
ENSMUSG00000002948	16.89	12.22	18.6	14.32	14.03	16.91
ENSMUSG00000002949	97.57	45.13	98.81	50.52	44.86	102.67
ENSMUSG00000002957	12.78	17.46	14.39	16.83	16.72	14.45
ENSMUSG00000002963	12.21	11.81	15.82	13.08	10.46	14.34
ENSMUSG00000002968	11.29	17.64	15.22	16.81	18.73	13.39
ENSMUSG00000002980	33.44	73.52	60.76	71.88	70.72	48.3
ENSMUSG00000002981	91.08	50.92	78.22	51.81	56.72	80.22
ENSMUSG00000002983	19.05	5.45	29.81	5.87	4.4	23.35
ENSMUSG00000002984	93.34	59.81	135.99	63.17	57.2	109.05
ENSMUSG00000002985	65.05	140.69	176.67	130.86	59.64	37.4
ENSMUSG00000002992	1.45	7.71	4.79	10.07	0.39	0.54
ENSMUSG00000002996	36.21	32.25	37.98	28.79	27.54	41.65
ENSMUSG00000002997	1.81	3.95	1.27	3.86	4.37	1.33
ENSMUSG00000003031	10.21	14.11	13.22	13.72	15.21	12.75
ENSMUSG00000003032	7.52	4.95	14.83	5.77	4.75	7.76
ENSMUSG00000003033	32.43	32.14	30.91	33.87	31.61	29.65
ENSMUSG00000003037	63.01	25.57	57.39	37.37	33.37	64.89
ENSMUSG00000003038	13.2	11.51	17.89	11.95	10.27	17.23
ENSMUSG00000003039	20.33	18.38	21.65	19.66	17.42	22.58
ENSMUSG00000003051	0.34	0.18	0.42	0.03	0.17	0.34
ENSMUSG00000003053	0.37	0.92	2.6	4.39	0.0	0.09
ENSMUSG00000003062	7.61	9.84	8.23	11.84	11.99	8.83
ENSMUSG00000003068	55.85	38.08	72.92	44.03	37.99	61.94
ENSMUSG00000003070	0.5	0.58	1.08	0.51	0.62	0.81
ENSMUSG00000003072	387.79	549.4	892.05	429.67	387.37	592.38
ENSMUSG00000003099	53.02	27.43	71.98	35.82	29.75	71.19
ENSMUSG00000003119	11.49	7.14	11.27	6.84	7.37	11.89
ENSMUSG00000003123	2.22	2.71	2.92	2.31	2.49	2.04
ENSMUSG00000003131	58.14	43.11	49.38	45.68	44.41	52.58
ENSMUSG00000003134	1.34	1.56	1.61	1.15	1.37	1.51
ENSMUSG00000003135	8.77	7.83	8.1	7.0	7.15	7.4
ENSMUSG00000003153	1.05	3.95	0.32	2.77	4.55	0.42
ENSMUSG00000003154	5.01	4.62	5.38	4.71	4.89	5.7
ENSMUSG00000003161	156.48	122.98	161.58	131.23	122.52	164.05
ENSMUSG00000003166	24.34	20.28	23.68	20.22	17.81	24.62
ENSMUSG00000003184	20.96	14.7	41.62	15.9	12.48	27.81
ENSMUSG00000003190	2.1	2.72	2.83	3.41	3.04	2.47
ENSMUSG00000003198	5.9	1.92	6.62	1.94	2.18	6.29
ENSMUSG00000003199	38.23	22.71	39.63	23.85	30.28	33.03
ENSMUSG00000003200	36.54	29.16	45.14	33.29	24.84	41.41
ENSMUSG00000003206	0.0	0.23	0.0	0.0	0.16	0.0
ENSMUSG00000003208	7.7	5.46	11.31	5.35	3.86	8.39
ENSMUSG00000003226	16.99	17.93	14.35	18.48	19.8	16.09
ENSMUSG00000003227	0.39	0.09	0.53	0.1	0.17	0.67
ENSMUSG00000003228	20.58	18.89	17.19	19.2	20.62	20.69
ENSMUSG00000003233	6.7	15.76	10.55	14.59	15.03	9.63
ENSMUSG00000003234	55.94	16.55	48.74	20.1	18.95	53.29
ENSMUSG00000003235	78.75	39.93	76.59	43.29	41.84	77.57
ENSMUSG00000003269	83.24	42.54	82.13	42.69	42.3	83.51
ENSMUSG00000003271	0.24	0.0	0.33	0.23	0.05	0.29
ENSMUSG00000003273	3.49	2.71	6.7	1.83	2.33	7.66
ENSMUSG00000003279	0.07	0.03	0.03	0.02	0.03	0.01
ENSMUSG00000003282	1.03	1.42	0.68	1.82	1.77	1.05
ENSMUSG00000003283	1.22	1.73	1.33	1.91	1.22	1.63
ENSMUSG00000003299	43.27	44.14	64.35	45.26	41.0	48.17
ENSMUSG00000003308	15.14	15.39	28.24	15.68	14.57	20.54
ENSMUSG00000003309	0.15	0.0	0.13	0.0	0.03	0.08
ENSMUSG00000003316	12.88	29.66	11.28	29.12	30.6	12.9
ENSMUSG00000003341	0.76	0.0	0.72	0.03	0.0	0.71
ENSMUSG00000003344	6.9	13.74	12.44	14.47	12.3	12.17
ENSMUSG00000003345	23.0	45.94	45.31	54.48	45.46	40.37
ENSMUSG00000003346	15.61	33.13	41.99	32.74	26.54	23.85
ENSMUSG00000003348	8.29	11.21	9.32	13.54	9.25	9.51
ENSMUSG00000003352	4.07	6.89	4.87	7.61	7.31	4.62
ENSMUSG00000003354	0.8	0.57	0.53	0.99	2.16	0.88
ENSMUSG00000003355	11.66	12.53	19.37	17.08	12.68	15.54
ENSMUSG00000003360	55.44	28.46	86.21	32.51	29.8	68.13
ENSMUSG00000003363	17.82	36.86	23.94	38.95	33.32	24.0
ENSMUSG00000003378	1.75	2.86	3.17	2.23	2.95	2.19
ENSMUSG00000003379	1.69	0.0	1.88	0.0	0.0	1.11
ENSMUSG00000003380	83.01	147.7	252.28	133.2	132.02	190.28
ENSMUSG00000003382	9.54	4.87	10.08	5.17	5.3	10.86
ENSMUSG00000003402	30.55	42.76	35.72	45.74	41.61	36.61
ENSMUSG00000003410	1.31	0.27	1.52	0.28	0.13	1.57
ENSMUSG00000003411	0.12	0.26	0.33	0.21	0.48	0.21
ENSMUSG00000003418	0.12	0.08	0.09	0.2	0.15	0.05
ENSMUSG00000003420	8.12	14.72	8.84	12.82	15.25	9.08
ENSMUSG00000003421	21.89	22.09	31.34	24.71	20.44	21.61
ENSMUSG00000003423	47.8	43.23	63.81	47.48	42.35	60.85
ENSMUSG00000003429	1391.05	875.09	1890.35	1175.45	931.99	1661.0
ENSMUSG00000003435	47.19	28.11	42.58	29.49	26.82	46.84
ENSMUSG00000003436	0.16	0.0	0.14	0.0	0.0	0.3
ENSMUSG00000003437	33.14	28.97	35.28	28.16	28.82	35.46
ENSMUSG00000003438	73.7	38.38	96.93	34.84	31.39	84.06
ENSMUSG00000003444	37.88	16.06	52.91	17.25	14.76	39.87
ENSMUSG00000003452	4.9	4.2	4.21	3.18	3.99	4.77
ENSMUSG00000003458	17.54	31.06	16.04	31.96	32.48	16.74
ENSMUSG00000003464	66.8	59.76	67.3	64.09	63.83	72.1
ENSMUSG00000003469	4.78	5.02	5.95	4.48	5.21	6.06
ENSMUSG00000003476	1.71	1.63	1.96	1.37	1.46	1.95
ENSMUSG00000003477	0.57	0.38	2.25	1.25	0.06	0.07
ENSMUSG00000003484	0.0	0.0	0.03	0.04	0.0	0.0
ENSMUSG00000003500	11.26	22.22	13.92	19.97	20.04	13.74
ENSMUSG00000003505	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000003518	42.17	61.45	53.98	61.63	59.22	39.05
ENSMUSG00000003526	5.57	2.97	8.68	2.69	2.06	7.72
ENSMUSG00000003527	11.94	6.85	12.9	5.72	5.71	13.43
ENSMUSG00000003528	14.4	24.82	15.57	31.85	26.88	14.73
ENSMUSG00000003531	25.33	21.59	35.61	22.2	19.28	31.24
ENSMUSG00000003534	71.82	78.51	105.21	87.27	75.25	97.53
ENSMUSG00000003541	30.95	184.59	48.2	188.9	182.97	37.27
ENSMUSG00000003545	0.26	0.18	0.41	0.18	0.46	0.33
ENSMUSG00000003546	8.03	8.59	10.81	9.31	8.62	10.75
ENSMUSG00000003549	26.68	35.14	29.34	47.51	32.93	30.71
ENSMUSG00000003555	0.1	0.14	0.18	0.04	0.0	0.98
ENSMUSG00000003559	8.51	9.16	8.4	8.54	10.14	8.84
ENSMUSG00000003573	8.56	12.01	15.42	15.14	14.73	12.91
ENSMUSG00000003575	2.21	2.23	2.99	2.45	2.66	2.74
ENSMUSG00000003581	6.71	4.31	7.36	3.94	4.72	7.27
ENSMUSG00000003585	1.33	0.99	2.23	1.12	0.8	1.53
ENSMUSG00000003604	13.52	10.52	14.53	10.94	13.39	13.2
ENSMUSG00000003617	13.76	20.18	11.2	23.32	22.36	7.93
ENSMUSG00000003623	7.34	10.25	6.94	9.89	10.23	6.4
ENSMUSG00000003644	1.25	2.4	1.84	1.44	2.33	1.05
ENSMUSG00000003657	0.0	0.22	0.0	0.0	0.0	0.0
ENSMUSG00000003660	23.17	18.23	18.82	17.26	17.25	21.97
ENSMUSG00000003662	47.15	23.03	32.31	19.84	26.94	36.47
ENSMUSG00000003665	0.06	0.16	0.05	0.3	0.2	0.04
ENSMUSG00000003680	7.23	5.06	10.1	6.92	6.13	8.21
ENSMUSG00000003721	63.48	80.14	60.28	78.96	101.74	67.97
ENSMUSG00000003731	35.44	28.54	29.67	26.86	28.04	36.37
ENSMUSG00000003746	9.47	10.57	11.87	12.46	9.6	10.82
ENSMUSG00000003752	19.22	2.73	17.14	2.64	2.11	19.02
ENSMUSG00000003762	5.42	8.39	8.31	8.39	8.0	7.71
ENSMUSG00000003778	20.32	8.56	18.93	9.18	8.01	20.47
ENSMUSG00000003779	2.29	2.83	2.37	4.01	3.81	2.64
ENSMUSG00000003808	45.83	24.01	49.73	24.81	21.97	49.7
ENSMUSG00000003809	7.67	10.9	9.8	10.77	10.05	8.8
ENSMUSG00000003810	16.04	25.38	14.43	25.02	25.72	18.05
ENSMUSG00000003812	2.9	5.22	3.5	6.25	6.38	3.32
ENSMUSG00000003813	63.67	51.12	60.32	59.03	46.48	67.0
ENSMUSG00000003814	174.31	271.89	166.5	303.46	285.92	168.03
ENSMUSG00000003824	2.87	5.78	2.8	5.32	4.58	2.4
ENSMUSG00000003847	5.71	10.75	4.69	10.77	14.72	5.81
ENSMUSG00000003848	97.98	23.66	109.14	27.01	22.73	106.93
ENSMUSG00000003849	7.63	8.89	5.53	8.0	9.68	6.12
ENSMUSG00000003863	0.46	0.83	1.16	1.41	0.79	0.76
ENSMUSG00000003865	27.71	85.43	28.77	78.49	87.9	29.42
ENSMUSG00000003868	23.85	16.61	37.12	17.84	16.6	34.22
ENSMUSG00000003872	2.81	0.38	5.28	0.12	0.23	4.53
ENSMUSG00000003873	357.68	133.25	405.94	140.1	112.39	362.03
ENSMUSG00000003882	0.0	0.33	0.01	0.19	0.21	0.05
ENSMUSG00000003923	59.26	32.87	28.63	23.47	35.53	43.82
ENSMUSG00000003929	6.78	3.45	4.98	2.27	2.41	6.92
ENSMUSG00000003934	1.16	0.59	1.56	0.77	0.87	1.51
ENSMUSG00000003948	9.92	21.66	10.06	20.92	21.04	9.0
ENSMUSG00000003949	0.77	1.15	0.81	1.11	1.33	0.75
ENSMUSG00000003955	255.74	792.27	360.17	826.51	809.48	309.43
ENSMUSG00000003970	1082.3	740.0	1603.65	908.38	708.62	1450.68
ENSMUSG00000003974	0.0	0.0	0.0	0.0	0.03	0.0
ENSMUSG00000003992	77.88	59.27	72.49	61.93	59.48	73.57
ENSMUSG00000004018	4.65	4.34	4.11	5.0	4.43	6.28
ENSMUSG00000004031	0.04	0.04	0.02	0.0	0.01	0.01
ENSMUSG00000004032	76.2	55.19	70.34	71.14	56.41	71.17
ENSMUSG00000004035	2.47	3.95	4.23	5.26	4.95	3.24
ENSMUSG00000004038	2.16	0.69	1.05	16.32	0.05	0.0
ENSMUSG00000004040	42.92	49.58	47.78	48.82	50.63	46.09
ENSMUSG00000004043	3.41	4.97	4.33	4.28	3.89	3.42
ENSMUSG00000004044	69.44	113.57	102.11	111.72	104.16	77.09
ENSMUSG00000004054	6.65	6.0	11.93	6.17	5.76	10.52
ENSMUSG00000004056	63.75	49.56	64.1	54.04	51.13	65.55
ENSMUSG00000004069	65.44	43.8	62.7	42.29	44.94	64.82
ENSMUSG00000004070	62.59	42.43	57.27	44.5	47.1	57.02
ENSMUSG00000004071	37.69	14.93	34.41	15.73	16.04	36.63
ENSMUSG00000004085	28.66	41.97	25.32	42.56	45.16	27.83
ENSMUSG00000004096	88.53	64.98	85.26	66.74	63.09	88.03
ENSMUSG00000004098	0.05	0.7	0.16	0.59	0.47	0.12
ENSMUSG00000004099	7.21	11.51	7.19	12.31	11.6	7.38
ENSMUSG00000004100	34.39	8.49	64.02	7.46	8.42	54.67
ENSMUSG00000004105	26.92	42.09	28.39	42.48	43.91	30.26
ENSMUSG00000004110	0.01	0.02	0.04	0.04	0.03	0.01
ENSMUSG00000004113	0.23	0.07	0.1	0.16	0.08	0.08
ENSMUSG00000004127	11.82	3.16	7.44	2.87	3.77	9.85
ENSMUSG00000004151	0.28	1.47	0.52	0.79	1.52	0.54
ENSMUSG00000004187	0.27	0.36	0.38	0.48	0.5	0.12
ENSMUSG00000004207	105.21	214.85	120.63	208.9	212.11	115.3
ENSMUSG00000004221	16.21	12.92	18.02	15.16	13.58	14.46
ENSMUSG00000004231	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004233	2.77	2.27	2.35	1.99	2.68	2.15
ENSMUSG00000004263	4.09	13.01	6.39	12.77	13.38	6.11
ENSMUSG00000004264	216.37	93.21	258.06	97.76	84.44	229.16
ENSMUSG00000004266	0.75	0.61	0.95	0.43	0.57	0.98
ENSMUSG00000004267	17.28	71.13	15.46	70.77	67.64	17.66
ENSMUSG00000004268	125.03	54.05	140.05	61.0	50.85	138.71
ENSMUSG00000004270	18.3	25.32	17.71	24.82	29.14	18.28
ENSMUSG00000004285	199.05	139.96	248.86	174.37	130.49	242.5
ENSMUSG00000004296	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004317	6.16	9.99	4.14	10.18	11.12	5.59
ENSMUSG00000004319	11.22	12.49	9.31	11.13	13.21	10.53
ENSMUSG00000004328	0.01	0.12	0.02	0.15	0.13	0.01
ENSMUSG00000004341	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004344	0.0	0.07	0.0	0.08	0.0	0.0
ENSMUSG00000004347	14.32	4.87	9.92	5.46	5.82	11.67
ENSMUSG00000004356	18.7	10.55	15.59	8.15	10.31	17.73
ENSMUSG00000004359	0.11	0.07	0.04	0.0	0.0	0.0
ENSMUSG00000004360	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004364	71.42	57.82	56.73	55.79	59.94	61.91
ENSMUSG00000004366	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004371	1.82	1.16	2.21	1.17	0.52	1.64
ENSMUSG00000004383	13.5	26.07	13.09	25.25	27.48	13.6
ENSMUSG00000004393	30.14	16.91	29.81	17.04	16.57	32.3
ENSMUSG00000004394	34.89	27.01	33.01	28.82	26.16	34.15
ENSMUSG00000004415	0.03	0.06	0.17	0.0	0.1	0.0
ENSMUSG00000004446	7.93	3.39	6.74	3.25	3.15	6.98
ENSMUSG00000004451	63.14	40.11	73.67	40.2	40.42	75.79
ENSMUSG00000004455	266.37	164.28	240.53	149.34	168.99	246.52
ENSMUSG00000004460	44.13	52.66	46.52	55.76	54.79	43.16
ENSMUSG00000004462	7.0	6.26	7.8	6.47	6.77	7.3
ENSMUSG00000004473	0.12	0.17	0.46	0.17	0.09	0.36
ENSMUSG00000004500	2.49	2.45	2.45	2.51	2.46	2.62
ENSMUSG00000004508	4.59	2.89	4.92	3.36	3.31	4.83
ENSMUSG00000004530	33.38	38.36	31.18	43.88	40.51	31.32
ENSMUSG00000004535	49.68	40.29	49.59	43.21	43.47	48.27
ENSMUSG00000004540	0.0	0.0	0.0	0.0	0.11	0.0
ENSMUSG00000004542	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004552	0.0	0.17	0.0	0.18	0.16	0.02
ENSMUSG00000004558	252.16	384.75	295.84	352.15	398.91	290.59
ENSMUSG00000004561	16.24	8.72	19.83	9.01	8.53	34.58
ENSMUSG00000004562	7.65	8.38	10.93	8.43	7.5	10.12
ENSMUSG00000004565	3.6	7.97	4.02	8.37	8.34	3.78
ENSMUSG00000004567	16.95	19.35	20.78	17.34	18.81	19.94
ENSMUSG00000004568	4.76	6.38	5.87	5.71	5.95	5.39
ENSMUSG00000004591	29.51	17.62	23.54	18.84	17.9	27.52
ENSMUSG00000004609	0.02	0.22	0.0	0.48	0.17	0.06
ENSMUSG00000004610	487.77	338.83	565.64	372.67	318.48	546.56
ENSMUSG00000004612	0.1	0.0	0.08	0.0	0.0	0.0
ENSMUSG00000004626	9.94	9.95	8.67	14.77	9.45	8.4
ENSMUSG00000004630	0.0	0.0	0.07	0.0	0.0	0.0
ENSMUSG00000004631	17.89	17.0	17.69	19.87	18.04	19.47
ENSMUSG00000004633	1.02	0.91	0.62	1.15	0.74	0.65
ENSMUSG00000004637	3.39	3.02	2.36	2.8	2.95	2.79
ENSMUSG00000004642	17.1	9.71	17.19	10.88	11.16	15.09
ENSMUSG00000004651	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004654	0.06	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004655	1.22	4.83	1.7	4.24	5.2	1.25
ENSMUSG00000004661	0.93	0.74	1.16	0.75	0.45	0.99
ENSMUSG00000004665	57.3	112.72	70.75	130.02	114.44	64.3
ENSMUSG00000004667	88.12	39.46	110.86	49.15	34.91	119.97
ENSMUSG00000004668	0.04	0.0	0.0	0.0	0.01	0.01
ENSMUSG00000004677	9.34	10.81	10.26	11.35	10.57	9.54
ENSMUSG00000004698	1.99	3.31	1.55	3.26	3.8	1.8
ENSMUSG00000004707	0.1	0.29	0.04	0.43	0.26	0.02
ENSMUSG00000004709	0.0	0.05	0.0	0.07	0.07	0.03
ENSMUSG00000004730	0.1	1.05	0.02	1.02	1.07	0.03
ENSMUSG00000004748	12.14	6.78	14.88	6.64	6.87	14.15
ENSMUSG00000004768	6.78	4.41	5.6	4.28	4.62	5.48
ENSMUSG00000004771	125.71	95.82	94.33	101.04	96.31	118.99
ENSMUSG00000004788	44.41	40.99	75.62	49.21	39.98	55.0
ENSMUSG00000004789	183.68	155.98	178.89	154.2	156.85	193.1
ENSMUSG00000004791	6.45	17.08	8.62	19.12	20.17	7.57
ENSMUSG00000004798	4.53	8.87	4.71	9.2	10.39	4.38
ENSMUSG00000004814	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004815	2.62	2.88	2.69	1.98	2.13	2.61
ENSMUSG00000004821	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000004837	0.51	1.22	0.41	1.37	1.18	0.59
ENSMUSG00000004842	0.12	0.0	0.05	0.0	0.0	0.01
ENSMUSG00000004843	23.66	27.64	20.9	28.62	32.2	22.32
ENSMUSG00000004846	37.59	42.76	41.77	46.36	42.43	45.58
ENSMUSG00000004849	180.14	126.3	183.84	140.6	133.95	181.91
ENSMUSG00000004864	0.27	1.57	0.22	1.12	1.42	0.51
ENSMUSG00000004865	37.19	15.78	35.79	17.9	17.19	33.93
ENSMUSG00000004872	0.03	0.02	0.01	0.02	0.04	0.0
ENSMUSG00000004880	7.67	8.09	6.96	7.69	8.68	6.86
ENSMUSG00000004885	1.46	0.15	1.36	0.42	0.43	1.44
ENSMUSG00000004891	24.47	60.1	26.89	62.07	59.08	25.0
ENSMUSG00000004892	0.03	0.05	0.0	0.03	0.0	0.0
ENSMUSG00000004894	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000004895	30.03	16.23	34.86	15.65	15.33	31.62
ENSMUSG00000004896	9.54	3.08	7.68	3.58	3.75	9.75
